Bildnummer;Zeit [s];Pixel (X) [px];Pixel (Y) [px];X Position [px];Y Position [px];Abstand [px];Abstand in x-Richtung [px];Abstand in y-Richtung [px];Strecke [px];Strecke in x-Richtung [px];Strecke in y-Richtung [px];Geschwindigkeit [px/s];Geschwindigkeit in x-Richtung [px/s];Geschwindigkeit in y-Richtung [px/s];Beschleunigung [px/s²];Beschleunigung in x-Richtung [px/s²];Beschleunigung in y-Richtung [px/s²];
1442;71,2449;412;747;412;747;1;0;-1;1451,87;0;-4;20,23;0;-20,23;169,45;409,09;818,18;
1443;71,2944;412;746;412;746;1,41;1;1;1453,28;1;-3;28,6;20,23;20,23;-169,45;-409,09;0;
1444;71,3438;413;747;413;747;1;0;1;1454,28;1;-2;20,23;0;20,23;-409,09;0;-409,09;
1445;71,3933;413;748;413;748;0;0;0;1454,28;1;-2;0;0;0;409,09;-409,09;0;
1446;71,4427;413;748;413;748;1;-1;0;1455,28;0;-2;20,23;-20,23;0;-409,09;409,09;0;
1447;71,4921;412;748;412;748;0;0;0;1455,28;0;-2;0;0;0;409,09;409,09;0;
1448;71,5416;412;748;412;748;1;1;0;1456,28;1;-2;20,23;20,23;0;0;-818,18;0;
1449;71,591;413;748;413;748;1;-1;0;1457,28;0;-2;20,23;-20,23;0;-409,09;409,09;0;
1450;71,6405;412;748;412;748;0;0;0;1457,28;0;-2;0;0;0;818,18;0;818,18;
1451;71,6899;412;748;412;748;2;0;2;1459,28;0;0;40,45;0;40,45;-409,09;409,09;-818,18;
1452;71,7393;412;750;412;750;1;1;0;1460,28;1;0;20,23;20,23;0;169,45;-818,18;-409,09;
1453;71,7888;413;750;413;750;1,41;-1;-1;1461,7;0;-1;28,6;-20,23;-20,23;0;818,18;0;
1454;71,8382;412;749;412;749;1,41;1;-1;1463,11;1;-2;28,6;20,23;-20,23;-169,45;-818,18;409,09;
1455;71,8877;413;748;413;748;1;-1;0;1464,11;0;-2;20,23;-20,23;0;-409,09;409,09;0;
1456;71,9371;412;748;412;748;0;0;0;1464,11;0;-2;0;0;0;0;0;0;
1457;71,9866;412;748;412;748;0;0;0;1464,11;0;-2;0;0;0;409,09;409,09;0;
1458;72,036;412;748;412;748;1;1;0;1465,11;1;-2;20,23;20,23;0;-409,09;-409,09;0;
1459;72,0854;413;748;413;748;0;0;0;1465,11;1;-2;0;0;0;818,18;-818,18;0;
1460;72,1349;413;748;413;748;2;-2;0;1467,11;-1;-2;40,45;-40,45;0;-409,09;818,18;409,09;
1461;72,1843;411;748;411;748;1;0;1;1468,11;-1;-1;20,23;0;20,23;409,09;818,18;-409,09;
1462;72,2338;411;749;411;749;2;2;0;1470,11;1;-1;40,45;40,45;0;409,09;-818,18;-1227,27;
1463;72,2832;413;749;413;749;3;0;-3;1473,11;1;-4;60,68;0;-60,68;-648,73;409,09;1636,36;
1464;72,3326;413;746;413;746;1,41;1;1;1474,52;2;-3;28,6;20,23;20,23;-169,45;-818,18;-409,09;
1465;72,3821;414;747;414;747;1;-1;0;1475,52;1;-3;20,23;-20,23;0;0;409,09;409,09;
1466;72,4315;413;747;413;747;1;0;1;1476,52;1;-2;20,23;0;20,23;0;-409,09;-409,09;
1467;72,481;413;748;413;748;1;-1;0;1477,52;0;-2;20,23;-20,23;0;505,66;0;818,18;
1468;72,5304;412;748;412;748;2,24;-1;2;1479,76;-1;0;45,23;-20,23;40,45;-505,66;818,18;-818,18;
1469;72,5798;411;750;411;750;1;1;0;1480,76;0;0;20,23;20,23;0;-409,09;-409,09;0;
1470;72,6293;412;750;412;750;0;0;0;1480,76;0;0;0;0;0;578,54;-409,09;-409,09;
1471;72,6787;412;750;412;750;1,41;-1;-1;1482,17;-1;-1;28,6;-20,23;-20,23;0;818,18;818,18;
1472;72,7282;411;749;411;749;1,41;1;1;1483,59;0;0;28,6;20,23;20,23;-578,54;-409,09;-409,09;
1473;72,7776;412;750;412;750;0;0;0;1483,59;0;0;0;0;0;578,54;409,09;-409,09;
1474;72,8271;412;750;412;750;1,41;1;-1;1485;1;-1;28,6;20,23;-20,23;0;-818,18;818,18;
1475;72,8765;413;749;413;749;1,41;-1;1;1486,42;0;0;28,6;-20,23;20,23;-578,54;409,09;-409,09;
1476;72,9259;412;750;412;750;0;0;0;1486,42;0;0;0;0;0;0;0;0;
1477;72,9754;412;750;412;750;0;0;0;1486,42;0;0;0;0;0;0;0;0;
1478;73,0248;412;750;412;750;0;0;0;1486,42;0;0;0;0;0;409,09;0;-409,09;
1479;73,0743;412;750;412;750;1;0;-1;1487,42;0;-1;20,23;0;-20,23;0;0;818,18;
1480;73,1237;412;749;412;749;1;0;1;1488,42;0;0;20,23;0;20,23;-409,09;0;-409,09;
1481;73,1731;412;750;412;750;0;0;0;1488,42;0;0;0;0;0;578,54;409,09;409,09;
1482;73,2226;412;750;412;750;1,41;1;1;1489,83;1;1;28,6;20,23;20,23;0;-818,18;-818,18;
1483;73,272;413;751;413;751;1,41;-1;-1;1491,25;0;0;28,6;-20,23;-20,23;336,21;0;-409,09;
1484;73,3215;412;750;412;750;2,24;-1;-2;1493,48;-1;-2;45,23;-20,23;-40,45;-336,21;818,18;409,09;
1485;73,3709;411;748;411;748;1,41;1;-1;1494,9;0;-3;28,6;20,23;-20,23;239,64;409,09;409,09;
1486;73,4204;412;747;412;747;2;2;0;1496,9;2;-3;40,45;40,45;0;-239,64;-1227,27;409,09;
1487;73,4698;414;747;414;747;1,41;-1;1;1498,31;1;-2;28,6;-20,23;20,23;-169,45;409,09;-818,18;
1488;73,5192;413;748;413;748;1;0;-1;1499,31;1;-3;20,23;0;-20,23;0;0;0;
1489;73,5687;413;747;413;747;1;0;-1;1500,31;1;-4;20,23;0;-20,23;0;409,09;409,09;
1490;73,6181;413;746;413;746;1;1;0;1501,31;2;-4;20,23;20,23;0;0;-818,18;0;
1491;73,6676;414;746;414;746;1;-1;0;1502,31;1;-4;20,23;-20,23;0;-409,09;409,09;0;
1492;73,717;413;746;413;746;0;0;0;1502,31;1;-4;0;0;0;0;0;0;
1493;73,7664;413;746;413;746;0;0;0;1502,31;1;-4;0;0;0;409,09;409,09;0;
1494;73,8159;413;746;413;746;1;1;0;1503,31;2;-4;20,23;20,23;0;169,45;-818,18;-409,09;
1495;73,8653;414;746;414;746;1,41;-1;-1;1504,72;1;-5;28,6;-20,23;-20,23;-578,54;409,09;409,09;
1496;73,9148;413;745;413;745;0;0;0;1504,72;1;-5;0;0;0;914,76;-409,09;818,18;
1497;73,9642;413;745;413;745;2,24;-1;2;1506,96;0;-3;45,23;-20,23;40,45;-505,66;409,09;-1227,27;
1498;74,0136;412;747;412;747;1;0;-1;1507,96;0;-4;20,23;0;-20,23;-409,09;0;409,09;
1499;74,0631;412;746;412;746;0;0;0;1507,96;0;-4;0;0;0;0;0;0;
1500;74,1125;412;746;412;746;0;0;0;1507,96;0;-4;0;0;0;409,09;0;-409,09;
1501;74,162;412;746;412;746;1;0;-1;1508,96;0;-5;20,23;0;-20,23;884,57;409,09;1636,36;
1502;74,2114;412;745;412;745;3,16;1;3;1512,12;1;-2;63,96;20,23;60,68;-715,12;-818,18;-1636,36;
1503;74,2609;413;748;413;748;1,41;-1;-1;1513,54;0;-3;28,6;-20,23;-20,23;239,64;409,09;1227,27;
1504;74,3103;412;747;412;747;2;0;2;1515,54;0;-1;40,45;0;40,45;-239,64;409,09;-409,09;
1505;74,3597;412;749;412;749;1,41;1;1;1516,95;1;0;28,6;20,23;20,23;0;-818,18;0;
1506;74,4092;413;750;413;750;1,41;-1;1;1518,37;0;1;28,6;-20,23;20,23;0;818,18;-818,18;
1507;74,4586;412;751;412;751;1,41;1;-1;1519,78;1;0;28,6;20,23;-20,23;336,21;-818,18;-409,09;
1508;74,5081;413;750;413;750;2,24;-1;-2;1522,02;0;-2;45,23;-20,23;-40,45;-336,21;818,18;1227,27;
1509;74,5575;412;748;412;748;1,41;1;1;1523,43;1;-1;28,6;20,23;20,23;0;-818,18;-818,18;
1510;74,6069;413;749;413;749;1,41;-1;-1;1524,84;0;-2;28,6;-20,23;-20,23;-169,45;409,09;818,18;
1511;74,6564;412;748;412;748;1;0;1;1525,84;0;-1;20,23;0;20,23;0;0;0;
1512;74,7058;412;749;412;749;1;0;1;1526,84;0;0;20,23;0;20,23;409,09;0;-1227,27;
1513;74,7553;412;750;412;750;2;0;-2;1528,84;0;-2;40,45;0;-40,45;-409,09;0;1227,27;
1514;74,8047;412;748;412;748;1;0;1;1529,84;0;-1;20,23;0;20,23;169,45;409,09;0;
1515;74,8541;412;749;412;749;1,41;1;1;1531,26;1;0;28,6;20,23;20,23;-169,45;-818,18;-409,09;
1516;74,9036;413;750;413;750;1;-1;0;1532,26;0;0;20,23;-20,23;0;-409,09;409,09;0;
1517;74,953;412;750;412;750;0;0;0;1532,26;0;0;0;0;0;818,18;0;-818,18;
1518;75,0025;412;750;412;750;2;0;-2;1534,26;0;-2;40,45;0;-40,45;-818,18;0;818,18;
1519;75,0519;412;748;412;748;0;0;0;1534,26;0;-2;0;0;0;409,09;-409,09;0;
1520;75,1014;412;748;412;748;1;-1;0;1535,26;-1;-2;20,23;-20,23;0;169,45;818,18;409,09;
1521;75,1508;411;748;411;748;1,41;1;1;1536,67;0;-1;28,6;20,23;20,23;239,64;-409,09;409,09;
1522;75,2002;412;749;412;749;2;0;2;1538,67;0;1;40,45;0;40,45;-818,18;0;-818,18;
1523;75,2497;412;751;412;751;0;0;0;1538,67;0;1;0;0;0;578,54;409,09;-409,09;
1524;75,2991;412;751;412;751;1,41;1;-1;1540,09;1;0;28,6;20,23;-20,23;-578,54;-409,09;409,09;
1525;75,3486;413;750;413;750;0;0;0;1540,09;1;0;0;0;0;409,09;0;-409,09;
1526;75,398;413;750;413;750;1;0;-1;1541,09;1;-1;20,23;0;-20,23;169,45;-409,09;818,18;
1527;75,4474;413;749;413;749;1,41;-1;1;1542,5;0;0;28,6;-20,23;20,23;-578,54;409,09;-409,09;
1528;75,4969;412;750;412;750;0;0;0;1542,5;0;0;0;0;0;409,09;0;409,09;
1529;75,5463;412;750;412;750;1;0;1;1543,5;0;1;20,23;0;20,23;0;409,09;-409,09;
1530;75,5958;412;751;412;751;1;1;0;1544,5;1;1;20,23;20,23;0;0;-818,18;0;
1531;75,6452;413;751;413;751;1;-1;0;1545,5;0;1;20,23;-20,23;0;-409,09;409,09;0;
1532;75,6947;412;751;412;751;0;0;0;1545,5;0;1;0;0;0;0;0;0;
1533;75,7441;412;751;412;751;0;0;0;1545,5;0;1;0;0;0;1293,66;409,09;-1227,27;
1534;75,7935;412;751;412;751;3,16;1;-3;1548,66;1;-2;63,96;20,23;-60,68;-378,9;-818,18;2045,46;
1535;75,843;413;748;413;748;2,24;-1;2;1550,9;0;0;45,23;-20,23;40,45;-914,76;409,09;-818,18;
1536;75,8924;412;750;412;750;0;0;0;1550,9;0;0;0;0;0;818,18;0;-818,18;
1537;75,9419;412;750;412;750;2;0;-2;1552,9;0;-2;40,45;0;-40,45;0;0;1636,36;
1538;75,9913;412;748;412;748;2;0;2;1554,9;0;0;40,45;0;40,45;-409,09;409,09;-818,18;
1539;76,0407;412;750;412;750;1;1;0;1555,9;1;0;20,23;20,23;0;0;-818,18;0;
1540;76,0902;413;750;413;750;1;-1;0;1556,9;0;0;20,23;-20,23;0;505,66;818,18;-818,18;
1541;76,1396;412;750;412;750;2,24;1;-2;1559,14;1;-2;45,23;20,23;-40,45;-505,66;-818,18;818,18;
1542;76,1891;413;748;413;748;1;-1;0;1560,14;0;-2;20,23;-20,23;0;-409,09;409,09;0;
1543;76,2385;412;748;412;748;0;0;0;1560,14;0;-2;0;0;0;409,09;409,09;0;
1544;76,2879;412;748;412;748;1;1;0;1561,14;1;-2;20,23;20,23;0;169,45;-818,18;409,09;
1545;76,3374;413;748;413;748;1,41;-1;1;1562,55;0;-1;28,6;-20,23;20,23;-169,45;409,09;0;
1546;76,3868;412;749;412;749;1;0;1;1563,55;0;0;20,23;0;20,23;409,09;0;-1227,27;
1547;76,4363;412;750;412;750;2;0;-2;1565,55;0;-2;40,45;0;-40,45;-818,18;0;818,18;
1548;76,4857;412;748;412;748;0;0;0;1565,55;0;-2;0;0;0;0;0;0;
1549;76,5352;412;748;412;748;0;0;0;1565,55;0;-2;0;0;0;0;0;0;
1550;76,5846;412;748;412;748;0;0;0;1565,55;0;-2;0;0;0;409,09;-409,09;0;
1551;76,634;412;748;412;748;1;-1;0;1566,55;-1;-2;20,23;-20,23;0;-409,09;409,09;0;
1552;76,6835;411;748;411;748;0;0;0;1566,55;-1;-2;0;0;0;818,18;818,18;0;
1553;76,7329;411;748;411;748;2;2;0;1568,55;1;-2;40,45;40,45;0;-409,09;-1227,27;0;
1554;76,7824;413;748;413;748;1;-1;0;1569,55;0;-2;20,23;-20,23;0;1420,42;2045,46;818,18;
1555;76,8318;412;748;412;748;4,47;4;2;1574,02;4;0;90,45;80,9;40,45;-142,79;-3272,73;-1227,27;
1556;76,8812;416;750;416;750;4,12;-4;-1;1578,15;0;-1;83,39;-80,9;-20,23;-1277,63;1636,36;818,18;
1557;76,9307;412;749;412;749;1;0;1;1579,15;0;0;20,23;0;20,23;0;0;-818,18;
1558;76,9801;412;750;412;750;1;0;-1;1580,15;0;-1;20,23;0;-20,23;169,45;-409,09;0;
1559;77,0296;412;749;412;749;1,41;-1;-1;1581,56;-1;-2;28,6;-20,23;-20,23;239,64;1227,27;409,09;
1560;77,079;411;748;411;748;2;2;0;1583,56;1;-2;40,45;40,45;0;-239,64;-1227,27;409,09;
1561;77,1284;413;748;413;748;1,41;-1;1;1584,97;0;-1;28,6;-20,23;20,23;-169,45;409,09;-818,18;
1562;77,1779;412;749;412;749;1;0;-1;1585,97;0;-2;20,23;0;-20,23;169,45;409,09;818,18;
1563;77,2273;412;748;412;748;1,41;1;1;1587,39;1;-1;28,6;20,23;20,23;336,21;-1227,27;-818,18;
1564;77,2768;413;749;413;749;2,24;-2;-1;1589,62;-1;-2;45,23;-40,45;-20,23;-505,66;1227,27;409,09;
1565;77,3262;411;748;411;748;1;1;0;1590,62;0;-2;20,23;20,23;0;169,45;0;409,09;
1566;77,3757;412;748;412;748;1,41;1;1;1592,04;1;-1;28,6;20,23;20,23;0;-818,18;-818,18;
1567;77,4251;413;749;413;749;1,41;-1;-1;1593,45;0;-2;28,6;-20,23;-20,23;-169,45;409,09;818,18;
1568;77,4745;412;748;412;748;1;0;1;1594,45;0;-1;20,23;0;20,23;0;0;0;
1569;77,524;412;749;412;749;1;0;1;1595,45;0;0;20,23;0;20,23;-409,09;0;-409,09;
1570;77,5734;412;750;412;750;0;0;0;1595,45;0;0;0;0;0;409,09;0;-409,09;
1571;77,6229;412;750;412;750;1;0;-1;1596,45;0;-1;20,23;0;-20,23;0;0;818,18;
1572;77,6723;412;749;412;749;1;0;1;1597,45;0;0;20,23;0;20,23;505,66;409,09;-1227,27;
1573;77,7217;412;750;412;750;2,24;1;-2;1599,69;1;-2;45,23;20,23;-40,45;-505,66;-409,09;1227,27;
1574;77,7712;413;748;413;748;1;0;1;1600,69;1;-1;20,23;0;20,23;-409,09;0;-409,09;
1575;77,8206;413;749;413;749;0;0;0;1600,69;1;-1;0;0;0;578,54;-409,09;409,09;
1576;77,8701;413;749;413;749;1,41;-1;1;1602,1;0;0;28,6;-20,23;20,23;0;0;-818,18;
1577;77,9195;412;750;412;750;1,41;-1;-1;1603,52;-1;-1;28,6;-20,23;-20,23;-169,45;818,18;409,09;
1578;77,969;411;749;411;749;1;1;0;1604,52;0;-1;20,23;20,23;0;0;-409,09;409,09;
1579;78,0184;412;749;412;749;1;0;1;1605,52;0;0;20,23;0;20,23;0;0;-818,18;
1580;78,0678;412;750;412;750;1;0;-1;1606,52;0;-1;20,23;0;-20,23;-409,09;0;409,09;
1581;78,1173;412;749;412;749;0;0;0;1606,52;0;-1;0;0;0;0;0;0;
1582;78,1667;412;749;412;749;0;0;0;1606,52;0;-1;0;0;0;578,54;409,09;409,09;
1583;78,2162;412;749;412;749;1,41;1;1;1607,93;1;0;28,6;20,23;20,23;0;-818,18;-818,18;
1584;78,2656;413;750;413;750;1,41;-1;-1;1609,35;0;-1;28,6;-20,23;-20,23;0;818,18;818,18;
1585;78,315;412;749;412;749;1,41;1;1;1610,76;1;0;28,6;20,23;20,23;0;-818,18;-818,18;
1586;78,3645;413;750;413;750;1,41;-1;-1;1612,17;0;-1;28,6;-20,23;-20,23;-169,45;409,09;0;
1587;78,4139;412;749;412;749;1;0;-1;1613,17;0;-2;20,23;0;-20,23;505,66;409,09;1227,27;
1588;78,4634;412;748;412;748;2,24;1;2;1615,41;1;0;45,23;20,23;40,45;-505,66;-818,18;-818,18;
1589;78,5128;413;750;413;750;1;-1;0;1616,41;0;0;20,23;-20,23;0;0;0;0;
1590;78,5622;412;750;412;750;1;-1;0;1617,41;-1;0;20,23;-20,23;0;505,66;1227,27;-409,09;
1591;78,6117;411;750;411;750;2,24;2;-1;1619,65;1;-1;45,23;40,45;-20,23;-336,21;-1227,27;818,18;
1592;78,6611;413;749;413;749;1,41;-1;1;1621,06;0;0;28,6;-20,23;20,23;-169,45;0;-409,09;
1593;78,7106;412;750;412;750;1;-1;0;1622,06;-1;0;20,23;-20,23;0;505,66;818,18;-818,18;
1594;78,76;411;750;411;750;2,24;1;-2;1624,3;0;-2;45,23;20,23;-40,45;-505,66;-409,09;1227,27;
1595;78,8095;412;748;412;748;1;0;1;1625,3;0;-1;20,23;0;20,23;0;0;0;
1596;78,8589;412;749;412;749;1;0;1;1626,3;0;0;20,23;0;20,23;0;409,09;-409,09;
1597;78,9083;412;750;412;750;1;1;0;1627,3;1;0;20,23;20,23;0;0;-409,09;409,09;
1598;78,9578;413;750;413;750;1;0;1;1628,3;1;1;20,23;0;20,23;0;0;-818,18;
1599;79,0072;413;751;413;751;1;0;-1;1629,3;1;0;20,23;0;-20,23;169,45;-409,09;0;
1600;79,0567;413;750;413;750;1,41;-1;-1;1630,71;0;-1;28,6;-20,23;-20,23;-169,45;409,09;0;
1601;79,1061;412;749;412;749;1;0;-1;1631,71;0;-2;20,23;0;-20,23;-409,09;0;409,09;
1602;79,1555;412;748;412;748;0;0;0;1631,71;0;-2;0;0;0;0;0;0;
1603;79,205;412;748;412;748;0;0;0;1631,71;0;-2;0;0;0;0;0;0;
1604;79,2544;412;748;412;748;0;0;0;1631,71;0;-2;0;0;0;0;0;0;
1605;79,3039;412;748;412;748;0;0;0;1631,71;0;-2;0;0;0;818,18;0;818,18;
1606;79,3533;412;748;412;748;2;0;2;1633,71;0;0;40,45;0;40,45;0;0;-1636,36;
1607;79,4027;412;750;412;750;2;0;-2;1635,71;0;-2;40,45;0;-40,45;-818,18;0;818,18;
1608;79,4522;412;748;412;748;0;0;0;1635,71;0;-2;0;0;0;409,09;409,09;0;
1609;79,5016;412;748;412;748;1;1;0;1636,71;1;-2;20,23;20,23;0;169,45;-818,18;409,09;
1610;79,5511;413;748;413;748;1,41;-1;1;1638,12;0;-1;28,6;-20,23;20,23;-169,45;409,09;0;
1611;79,6005;412;749;412;749;1;0;1;1639,12;0;0;20,23;0;20,23;-409,09;0;-409,09;
1612;79,65;412;750;412;750;0;0;0;1639,12;0;0;0;0;0;0;0;0;
1613;79,6994;412;750;412;750;0;0;0;1639,12;0;0;0;0;0;409,09;409,09;0;
1614;79,7488;412;750;412;750;1;1;0;1640,12;1;0;20,23;20,23;0;505,66;-1227,27;-409,09;
1615;79,7983;413;750;413;750;2,24;-2;-1;1642,36;-1;-1;45,23;-40,45;-20,23;-505,66;1227,27;409,09;
1616;79,8477;411;749;411;749;1;1;0;1643,36;0;-1;20,23;20,23;0;169,45;0;-409,09;
1617;79,8972;412;749;412;749;1,41;1;-1;1644,77;1;-2;28,6;20,23;-20,23;0;-818,18;818,18;
1618;79,9466;413;748;413;748;1,41;-1;1;1646,19;0;-1;28,6;-20,23;20,23;0;818,18;-818,18;
1619;79,996;412;749;412;749;1,41;1;-1;1647,6;1;-2;28,6;20,23;-20,23;239,64;-1227,27;409,09;
1620;80,0455;413;748;413;748;2;-2;0;1649,6;-1;-2;40,45;-40,45;0;0;1636,36;0;
1621;80,0949;411;748;411;748;2;2;0;1651,6;1;-2;40,45;40,45;0;-239,64;-1227,27;-409,09;
1622;80,1444;413;748;413;748;1,41;-1;-1;1653,02;0;-3;28,6;-20,23;-20,23;-169,45;409,09;818,18;
1623;80,1938;412;747;412;747;1;0;1;1654,02;0;-2;20,23;0;20,23;-409,09;0;-409,09;
1624;80,2433;412;748;412;748;0;0;0;1654,02;0;-2;0;0;0;0;0;0;
1625;80,2927;412;748;412;748;0;0;0;1654,02;0;-2;0;0;0;0;0;0;
1626;80,3421;412;748;412;748;0;0;0;1654,02;0;-2;0;0;0;0;0;0;
1627;80,3916;412;748;412;748;0;0;0;1654,02;0;-2;0;0;0;914,76;-409,09;818,18;
1628;80,441;412;748;412;748;2,24;-1;2;1656,25;-1;0;45,23;-20,23;40,45;-505,66;818,18;-818,18;
1629;80,4905;411;750;411;750;1;1;0;1657,25;0;0;20,23;20,23;0;-409,09;-409,09;0;
1630;80,5399;412;750;412;750;0;0;0;1657,25;0;0;0;0;0;818,18;0;-818,18;
1631;80,5893;412;750;412;750;2;0;-2;1659,25;0;-2;40,45;0;-40,45;-409,09;0;1227,27;
1632;80,6388;412;748;412;748;1;0;1;1660,25;0;-1;20,23;0;20,23;169,45;409,09;0;
1633;80,6882;412;749;412;749;1,41;1;1;1661,67;1;0;28,6;20,23;20,23;0;-818,18;-818,18;
1634;80,7377;413;750;413;750;1,41;-1;-1;1663,08;0;-1;28,6;-20,23;-20,23;-169,45;409,09;818,18;
1635;80,7871;412;749;412;749;1;0;1;1664,08;0;0;20,23;0;20,23;-409,09;0;-409,09;
1636;80,8365;412;750;412;750;0;0;0;1664,08;0;0;0;0;0;409,09;409,09;0;
1637;80,886;412;750;412;750;1;1;0;1665,08;1;0;20,23;20,23;0;505,66;-1227,27;-409,09;
1638;80,9354;413;750;413;750;2,24;-2;-1;1667,32;-1;-1;45,23;-40,45;-20,23;-505,66;1227,27;409,09;
1639;80,9849;411;749;411;749;1;1;0;1668,32;0;-1;20,23;20,23;0;818,18;-409,09;-1227,27;
1640;81,0343;412;749;412;749;3;0;-3;1671,32;0;-4;60,68;0;-60,68;-818,18;409,09;1227,27;
1641;81,0838;412;746;412;746;1;1;0;1672,32;1;-4;20,23;20,23;0;505,66;-818,18;818,18;
1642;81,1332;413;746;413;746;2,24;-1;2;1674,55;0;-2;45,23;-20,23;40,45;-505,66;818,18;-818,18;
1643;81,1826;412;748;412;748;1;1;0;1675,55;1;-2;20,23;20,23;0;0;-818,18;0;
1644;81,2321;413;748;413;748;1;-1;0;1676,55;0;-2;20,23;-20,23;0;409,09;409,09;818,18;
1645;81,2815;412;748;412;748;2;0;2;1678,55;0;0;40,45;0;40,45;-818,18;0;-818,18;
1646;81,331;412;750;412;750;0;0;0;1678,55;0;0;0;0;0;409,09;409,09;0;
1647;81,3804;412;750;412;750;1;1;0;1679,55;1;0;20,23;20,23;0;0;-818,18;0;
1648;81,4298;413;750;413;750;1;-1;0;1680,55;0;0;20,23;-20,23;0;-409,09;409,09;0;
1649;81,4793;412;750;412;750;0;0;0;1680,55;0;0;0;0;0;0;0;0;
1650;81,5287;412;750;412;750;0;0;0;1680,55;0;0;0;0;0;409,09;409,09;0;
1651;81,5782;412;750;412;750;1;1;0;1681,55;1;0;20,23;20,23;0;0;-818,18;0;
1652;81,6276;413;750;413;750;1;-1;0;1682,55;0;0;20,23;-20,23;0;0;409,09;-409,09;
1653;81,677;412;750;412;750;1;0;-1;1683,55;0;-1;20,23;0;-20,23;0;0;0;
1654;81,7265;412;749;412;749;1;0;-1;1684,55;0;-2;20,23;0;-20,23;0;0;818,18;
1655;81,7759;412;748;412;748;1;0;1;1685,55;0;-1;20,23;0;20,23;169,45;-409,09;-818,18;
1656;81,8254;412;749;412;749;1,41;-1;-1;1686,97;-1;-2;28,6;-20,23;-20,23;0;818,18;818,18;
1657;81,8748;411;748;411;748;1,41;1;1;1688,38;0;-1;28,6;20,23;20,23;-169,45;-409,09;-818,18;
1658;81,9243;412;749;412;749;1;0;-1;1689,38;0;-2;20,23;0;-20,23;0;0;0;
1659;81,9737;412;748;412;748;0;0;0;0;0;0;0;0;0;0;0;0;
